order_id,product_id,sales,quantity,profit,discount
US-2014-106992,TEC-MA-10003353,2520,7,-252,0.4
CA-2017-113278,OFF-ST-10002562,18.8,2,5.3,0
CA-2017-143252,FUR-FU-10001057,100,5,23,0
CA-2014-110786,OFF-PA-10000528,21.1,4,9.5,0
CA-2014-113362,OFF-ST-10001809,449.2,5,9,0
CA-2016-114601,TEC-PH-10002170,210,3,58.8,0
CA-2016-107216,OFF-AR-10002255,8.6,3,2.5,0
US-2015-160563,TEC-AC-10002567,240,3,86.4,0
CA-2014-125731,OFF-EN-10003072,21.7,7,7.6,0.2
CA-2014-151078,OFF-ST-10001328,49.6,4,5,0.2
CA-2016-105732,OFF-SU-10004782,16.9,2,5.1,0
US-2017-105830,OFF-ST-10002554,156.5,4,-35.2,0.2
CA-2014-122336,OFF-BI-10003656,510,10,-408,0.7
CA-2015-153038,OFF-EN-10000461,55.9,8,18.9,0.2
CA-2017-148985,FUR-FU-10001424,34.9,4,11.9,0
CA-2017-119809,OFF-BI-10003925,2793.5,9,942.8,0.2
CA-2016-137848,OFF-PA-10004285,60.1,9,28.9,0
US-2016-112396,TEC-AC-10004761,31.9,2,11.2,0
US-2017-115252,OFF-PA-10001667,14.4,3,4.5,0.2
CA-2017-161774,OFF-PA-10003134,76.9,2,26.9,0.2
US-2017-106663,OFF-PA-10002377,36.4,8,11.4,0.2
CA-2015-109638,OFF-BI-10001098,51.3,3,18.6,0.2
CA-2016-155565,OFF-SU-10001218,54.9,5,15.4,0
CA-2017-106537,OFF-PA-10000223,20.7,4,7.3,0.2
CA-2016-105277,OFF-BI-10000301,15.5,3,5.8,0.2
CA-2016-124016,OFF-BI-10002071,12.2,7,-9.8,0.7
CA-2016-137743,OFF-LA-10003663,9.2,4,3.1,0.2
CA-2015-134943,OFF-BI-10000666,152.8,5,76.4,0
CA-2016-161907,TEC-PH-10000141,118.8,3,-27.7,0.4
CA-2017-119564,FUR-FU-10003096,22.8,3,9.8,0
CA-2017-167549,FUR-TA-10004767,298.1,6,-4.3,0.3
CA-2017-150091,FUR-FU-10004053,40.5,2,17.4,0
CA-2015-145457,FUR-FU-10003832,46.9,5,13.1,0
CA-2017-148068,FUR-FU-10002268,9.8,2,3.2,0
CA-2017-152702,FUR-CH-10002304,254.6,14,-18.2,0.3
CA-2014-108147,OFF-ST-10003470,1676.9,6,83.8,0
US-2017-127292,OFF-EN-10001509,2,1,1,0
CA-2016-149237,FUR-FU-10002088,26.9,3,11.3,0
CA-2014-128237,OFF-AR-10000034,25.4,6,9.9,0
US-2015-163433,OFF-PA-10003936,15.6,3,5.4,0.2
US-2017-143770,TEC-AC-10002842,238,2,38.1,0
CA-2015-118955,FUR-CH-10001708,197.4,2,-25.4,0.3
CA-2015-153612,OFF-AR-10000203,17.1,4,5,0
US-2015-136259,OFF-BI-10000773,7.2,3,-5.5,0.7
CA-2017-100356,OFF-AP-10002191,24,2,-62.4,0.8
US-2016-107440,TEC-MA-10001047,9099.9,7,2366,0
CA-2015-106187,TEC-AC-10001590,75,3,18,0
CA-2017-137421,OFF-AR-10001761,9.3,2,1.9,0.2
CA-2017-122035,OFF-LA-10004093,14.6,2,6.9,0
US-2016-108504,FUR-FU-10004091,18.8,3,7.2,0
CA-2016-137050,OFF-FA-10002988,14.1,7,6.9,0
US-2016-110156,OFF-ST-10000642,100.7,6,-16.4,0.2
CA-2014-113271,OFF-PA-10002365,32.4,5,15.6,0
CA-2014-133305,OFF-PA-10001970,49.1,4,23.1,0
CA-2014-133809,TEC-PH-10004875,9.6,2,-2.1,0.4
CA-2017-116855,FUR-CH-10003846,504.9,5,80.8,0
CA-2014-139423,OFF-AP-10004708,76.1,2,22.1,0
CA-2014-139192,TEC-AC-10001606,100,1,38,0
CA-2017-130351,OFF-AP-10004532,61.4,3,16.6,0
CA-2017-126928,OFF-ST-10000615,34.1,3,9.5,0
CA-2017-111388,FUR-CH-10003061,216,3,-2.7,0.2
CA-2015-129392,OFF-PA-10004248,21.1,5,6.6,0.2
CA-2017-117457,OFF-LA-10003766,28.4,9,13.6,0
CA-2015-140718,OFF-BI-10004728,2.9,2,-2.3,0.7
US-2017-159205,FUR-FU-10001591,61,5,25.6,0
CA-2015-112305,OFF-AR-10002067,119,6,31,0
CA-2015-134747,TEC-PH-10001750,264,4,71.3,0
CA-2017-169929,OFF-ST-10002352,39.9,5,10.4,0
US-2016-162677,OFF-ST-10001291,67.6,5,5.9,0.2
US-2016-143819,OFF-ST-10003208,362.9,2,105.2,0
CA-2017-155929,OFF-PA-10000859,6.4,2,2.4,0.2
CA-2016-162236,FUR-TA-10002533,876.3,10,-292.1,0.4
US-2014-119137,OFF-AR-10000658,9.2,1,0.9,0.2
CA-2017-131954,FUR-BO-10001619,85,1,18.7,0
CA-2017-144862,OFF-EN-10003040,104.7,5,35.3,0.2
US-2016-153129,OFF-PA-10003673,33.9,5,15.6,0
US-2016-126452,TEC-AC-10000844,255,3,91.8,0
CA-2014-100678,FUR-CH-10002602,317.1,3,-18.1,0.3
CA-2015-137113,FUR-TA-10001705,1913.4,9,401.8,0
CA-2015-123568,OFF-FA-10002701,5,3,0.2,0
CA-2016-155551,OFF-ST-10003656,230.4,3,-49,0.2
CA-2017-140186,OFF-FA-10002280,35,7,16.8,0
CA-2017-118521,OFF-PA-10003465,37.9,2,18.2,0
CA-2015-135363,OFF-PA-10000533,5.2,1,1.7,0.2
CA-2017-133263,OFF-BI-10000474,64.1,4,30.8,0
CA-2017-119284,FUR-FU-10004351,31.2,4,9.4,0.2
CA-2014-114125,OFF-BI-10003291,41.9,6,14.1,0.2
CA-2014-159121,TEC-AC-10002006,111.9,7,34.7,0
CA-2017-149181,FUR-CH-10004540,48,2,-2.1,0.3
US-2017-141558,TEC-PH-10002555,776.9,5,-181.3,0.4
CA-2016-130393,FUR-CH-10004477,85.2,2,-1.2,0.3
CA-2016-122448,FUR-CH-10002774,122.4,3,13.8,0.2
CA-2014-129364,OFF-SU-10000432,13.9,5,-2.6,0.2
US-2017-112347,TEC-PH-10004833,57.4,6,-14.3,0.2
US-2016-152373,OFF-ST-10003479,93.5,3,-17.5,0.2
CA-2016-112123,OFF-PA-10001977,166.4,3,79.9,0
CA-2017-137085,OFF-BI-10000632,312.6,9,101.6,0.2
CA-2017-163566,OFF-LA-10004484,16.5,5,5.4,0.2
CA-2015-110814,FUR-CH-10003535,164.6,3,12.8,0.1
US-2016-102239,FUR-TA-10003392,1685.9,6,320.3,0
CA-2014-108189,OFF-SU-10003567,15.4,2,-3.3,0.2
CA-2015-120103,FUR-FU-10002885,7.7,2,1.7,0.2
US-2016-135720,TEC-PH-10002103,300.8,4,30.1,0.2
CA-2017-157413,OFF-ST-10002756,324.7,3,-77.1,0.2
CA-2017-143035,FUR-FU-10001934,83.9,4,21.8,0
US-2016-169040,TEC-PH-10002834,432,3,27,0.2
US-2017-157896,OFF-PA-10004092,146.8,3,73.4,0
US-2015-134558,OFF-PA-10001184,29.9,5,14.7,0
CA-2017-105669,OFF-BI-10002412,5.8,5,-10.2,0.8
CA-2015-115420,OFF-EN-10003862,21.3,2,9.8,0
US-2016-110156,FUR-FU-10000206,2.3,2,-0.8,0.6
CA-2015-131338,FUR-FU-10002157,47,3,18.3,0
CA-2015-162621,OFF-SU-10003567,69.1,9,-14.7,0.2
CA-2016-116596,FUR-CH-10000553,427.6,14,80.8,0.1
CA-2017-139304,OFF-BI-10002498,119.6,8,40.4,0.2
CA-2015-158323,FUR-FU-10001546,17.1,2,1.1,0.2
CA-2017-131618,OFF-BI-10001294,9.4,4,-16.4,0.8
CA-2016-109820,OFF-BI-10003460,2.6,2,-1.9,0.7
CA-2017-152310,OFF-BI-10004308,100.7,6,37.8,0.2
US-2015-164966,FUR-CH-10002304,155.9,6,39,0
CA-2016-149762,OFF-ST-10001558,48.7,3,7.3,0
CA-2017-103212,OFF-PA-10004355,25.9,4,12.4,0
CA-2016-139234,TEC-AC-10004510,26.2,2,-3.3,0.2
CA-2016-102162,OFF-EN-10002312,11.1,1,5.4,0
CA-2016-116799,FUR-CH-10004983,563.4,5,-56.3,0.3
CA-2017-111689,OFF-BI-10003984,68.5,3,23.1,0.2
CA-2017-168172,OFF-SU-10002573,70.1,4,21,0
CA-2014-157147,OFF-AR-10003514,19.9,5,6.6,0
CA-2015-103954,FUR-BO-10004690,687.4,5,48.1,0
CA-2017-144820,OFF-AR-10004817,20.6,5,2.3,0.2
CA-2017-158169,FUR-FU-10001473,54.9,4,19.8,0
US-2017-108245,OFF-EN-10001415,13.4,3,5,0.2
CA-2015-107020,OFF-BI-10003719,39.9,2,13,0.2
CA-2016-163776,FUR-BO-10003546,504.9,5,126.2,0
CA-2017-100580,OFF-BI-10000069,36,3,11.7,0.2
CA-2017-128965,OFF-FA-10001561,10.9,5,3.6,0
CA-2017-157112,OFF-BI-10000285,11.8,5,-7.8,0.7
CA-2017-119914,OFF-AP-10002684,243.2,2,72.9,0
CA-2014-164315,TEC-PH-10001128,1049.9,7,294,0
CA-2016-126529,TEC-PH-10000148,15.6,2,-9.9,0.4
US-2017-132206,OFF-BI-10000756,5.9,7,-8.9,0.8
CA-2016-160129,OFF-FA-10002763,15.8,5,2.4,0.2
CA-2014-121167,OFF-BI-10003676,17.2,2,6,0.2
CA-2017-156958,OFF-BI-10001524,83.9,5,29.4,0.2
CA-2015-141012,TEC-PH-10004522,140.4,3,8.8,0.2
US-2015-129637,OFF-AR-10003829,13.1,5,1.5,0.2
CA-2016-141551,OFF-BI-10001249,6.4,1,2.9,0
CA-2014-121286,OFF-FA-10000585,8.4,3,2.7,0.2
CA-2014-168368,OFF-ST-10002583,65,2,2.6,0
US-2016-111528,OFF-BI-10002194,6.4,1,2.2,0.2
CA-2014-125150,FUR-CH-10002439,232.9,5,17.5,0.2
US-2016-150861,OFF-PA-10001954,182.7,8,84.1,0
CA-2017-121489,FUR-CH-10004698,388.7,6,38.9,0.2
CA-2014-104563,OFF-AR-10000390,20.7,5,9.5,0
CA-2015-105221,TEC-AC-10002323,35.4,2,-3.1,0.2
CA-2014-161249,OFF-FA-10004838,4.5,3,-0.9,0.2
CA-2016-152408,OFF-BI-10002393,13.8,3,4.5,0.2
CA-2017-134306,OFF-AR-10001374,13,2,4.1,0
CA-2017-136623,TEC-PH-10000004,72,6,5.4,0.2
US-2017-108700,OFF-PA-10004733,38,6,13.8,0.2
CA-2015-149601,OFF-ST-10001328,77.6,5,21.7,0
CA-2017-140844,TEC-AC-10001101,103.1,8,10.3,0
CA-2017-154011,OFF-BI-10003166,6.9,3,-11,0.8
CA-2017-140585,TEC-AC-10003610,120,2,57.6,0
CA-2016-141957,OFF-AR-10000914,18.7,2,1.4,0.2
CA-2016-122903,OFF-PA-10000994,314.6,3,151,0
US-2014-147704,OFF-PA-10003270,31.7,6,14.3,0
CA-2016-111682,OFF-AR-10001868,1.7,1,0.8,0
CA-2015-153381,FUR-CH-10000988,1408.1,10,394.3,0
US-2015-137960,TEC-AC-10002253,166.2,1,24.9,0
US-2016-105578,OFF-BI-10000831,2.4,3,-1.9,0.7
CA-2014-141726,OFF-BI-10001982,8.7,2,3.2,0.2
CA-2017-100223,OFF-PA-10002195,31.1,6,11.3,0.2
CA-2016-134789,OFF-FA-10002280,30,6,14.4,0
CA-2015-115693,OFF-AR-10003582,56.3,2,15.8,0
US-2015-129007,FUR-FU-10004018,44.7,3,12.1,0
US-2017-107888,OFF-PA-10001363,73.7,6,34.6,0
CA-2014-124856,OFF-PA-10001289,77.5,2,38,0
CA-2017-169411,FUR-FU-10001602,37.9,1,6.8,0
CA-2017-140088,FUR-CH-10000863,302,2,33.2,0
CA-2017-150266,FUR-CH-10002126,853.9,5,-24.4,0.3
CA-2016-149279,OFF-BI-10004040,3.1,2,-2.2,0.7
US-2015-163433,TEC-PH-10001870,98,2,6.1,0.2
CA-2016-126795,OFF-BI-10001989,33.6,2,11.7,0.2
US-2014-155502,OFF-PA-10000380,16.7,2,8.3,0
CA-2017-165687,OFF-AP-10004036,35,2,12.3,0
CA-2014-136567,OFF-BI-10003982,62.3,3,29.3,0
CA-2016-146325,OFF-ST-10001590,134.8,10,35,0
CA-2016-128811,OFF-BI-10000301,20.7,4,7.8,0.2
CA-2016-161025,OFF-ST-10001932,772.7,4,108.2,0
US-2014-112991,OFF-PA-10002222,91.4,4,42,0
CA-2014-117464,FUR-CH-10000155,717.7,3,71.8,0.2
CA-2016-115756,FUR-CH-10002372,242.9,3,29.2,0
CA-2017-121083,OFF-AR-10002987,119,6,48.8,0
CA-2017-111332,OFF-AR-10001374,25.9,4,8.3,0
CA-2015-164882,OFF-SU-10004231,29.7,3,8,0
US-2017-118038,OFF-BI-10004182,1.2,3,-1.9,0.8
CA-2017-104885,OFF-AR-10001615,59.5,3,15.5,0
US-2017-163790,OFF-BI-10003718,590.4,6,206.6,0.2
CA-2017-104745,OFF-ST-10002205,53.4,3,4.7,0.2
CA-2017-112956,FUR-FU-10003976,25.2,2,8.6,0
CA-2015-123155,TEC-PH-10001809,359.9,3,22.5,0.2
CA-2016-115504,OFF-PA-10003953,13,2,6.2,0
CA-2016-100307,OFF-PA-10002552,19.4,3,9.3,0
CA-2017-138611,OFF-BI-10002949,3.6,2,-2.8,0.7
CA-2015-123092,OFF-BI-10001718,96,5,-73.6,0.7
CA-2017-160514,OFF-PA-10002479,10.6,2,4.8,0
CA-2015-161767,TEC-MA-10002790,480,2,56,0.4
US-2014-106334,FUR-CH-10004886,230.3,3,23,0.2
CA-2016-152156,FUR-BO-10001798,262,2,41.9,0
CA-2016-133795,FUR-FU-10003731,39.9,4,11.2,0
CA-2015-105690,TEC-CO-10001571,440,1,165,0.2
CA-2016-115756,OFF-PA-10002222,91.4,4,42,0
US-2014-135881,OFF-SU-10003002,5,2,0.2,0
CA-2014-107706,OFF-PA-10000466,16.2,3,6.1,0.2
CA-2015-130792,OFF-AP-10000696,8.7,3,-20.3,0.8
CA-2014-127523,OFF-AP-10004249,35.9,3,9.7,0
US-2017-114034,OFF-PA-10004735,38.9,6,18.7,0
CA-2017-160045,FUR-FU-10000010,2,1,-1.4,0.6
CA-2016-101161,FUR-FU-10003535,82.3,3,33.7,0
CA-2014-105165,TEC-AC-10002718,46.7,4,-2.9,0.2
CA-2015-155635,OFF-BI-10000962,48.8,3,23.9,0
CA-2015-128608,OFF-AR-10001374,10.4,2,1.6,0.2
CA-2014-169775,OFF-BI-10004390,505.2,4,-336.8,0.7
CA-2017-144750,OFF-PA-10003395,83.9,1,29.4,0.2
CA-2015-104297,OFF-PA-10000474,85.1,3,28.7,0.2
CA-2016-158575,OFF-AP-10002998,104,6,16.9,0.2
US-2015-159499,OFF-LA-10003121,16.5,5,5.4,0.2
US-2016-168620,TEC-AC-10004469,255.7,8,76.7,0.2
CA-2014-126193,OFF-FA-10000936,13.2,5,4.1,0.2
CA-2014-146990,OFF-PA-10000246,30.2,3,13.9,0
US-2017-147886,FUR-FU-10003829,21.6,7,6.9,0
US-2016-148110,FUR-CH-10002647,347.8,7,-24.8,0.3
CA-2017-134495,TEC-PH-10004897,24,3,-5.7,0.2
CA-2017-102610,OFF-LA-10002195,4.9,2,1.7,0.2
CA-2017-140802,OFF-PA-10001534,20.7,4,7.3,0.2
CA-2017-156958,OFF-BI-10002071,9.3,2,3,0.2
US-2016-126452,OFF-PA-10002606,47.5,9,21.4,0
CA-2014-143917,OFF-ST-10001228,53.7,4,15,0
CA-2016-158778,OFF-AR-10000896,7.9,3,0.6,0.2
CA-2015-140718,OFF-PA-10002250,9.4,2,3.3,0.2
CA-2017-147207,OFF-AP-10000027,5.4,2,-13.6,0.8
CA-2017-157903,TEC-PH-10004345,383.8,4,48,0.2
US-2016-162103,OFF-BI-10000285,3.1,2,-4.7,0.8
CA-2017-127180,TEC-CO-10004722,11200,4,3920,0.2
CA-2016-131744,OFF-PA-10004610,6.8,2,2.1,0.2
CA-2015-127824,TEC-PH-10004094,249.6,2,15.6,0.2
CA-2016-158778,FUR-FU-10000260,58.2,9,11.6,0.2
CA-2017-117198,TEC-AC-10003033,659.9,2,217.8,0
CA-2015-140830,OFF-EN-10000461,17.5,2,8.2,0
CA-2017-111332,OFF-AR-10001953,131.9,3,35.6,0
CA-2015-117611,OFF-FA-10002280,5,1,2.4,0
US-2016-155971,OFF-LA-10000452,22.1,7,10.6,0
CA-2014-106264,OFF-SU-10002189,11.9,3,0.1,0
CA-2017-139311,OFF-AR-10004582,9.2,7,2.9,0.2
US-2017-124303,OFF-PA-10002749,16.1,3,5.8,0.2
CA-2015-115567,FUR-CH-10000015,1516.2,7,394.2,0
CA-2016-128531,OFF-AR-10003405,14,3,1.6,0.2
CA-2015-135545,TEC-AC-10004633,14,2,6.2,0
US-2017-169502,OFF-SU-10004115,21.8,3,5.9,0
CA-2016-152163,OFF-BI-10002215,14.2,2,6.5,0
CA-2014-104563,FUR-CH-10004495,481.6,2,54.2,0.2
CA-2017-152912,OFF-ST-10003208,1633.1,9,473.6,0
CA-2015-161718,FUR-CH-10002372,364.4,5,8.1,0.1
US-2017-110646,OFF-LA-10001404,14.8,5,5,0.2
CA-2014-153850,TEC-PH-10002584,1502.4,4,-250.4,0.4
US-2016-169040,TEC-PH-10002310,156.8,1,13.7,0.2
CA-2016-168543,OFF-AP-10000938,706.9,7,197.9,0
CA-2015-127173,TEC-MA-10002859,629.9,7,296.1,0
CA-2015-146486,TEC-AC-10002637,900,5,54,0
CA-2016-143910,FUR-CH-10000225,145.8,2,-8.1,0.1
CA-2017-120936,OFF-ST-10001526,481.3,4,125.1,0
CA-2017-106859,TEC-AC-10004001,215,5,88.1,0
CA-2016-127138,FUR-CH-10003746,770.4,3,77,0.2
CA-2015-166604,OFF-EN-10004147,17.9,3,8.8,0
US-2017-110576,FUR-FU-10000576,1007.2,6,75.5,0.2
CA-2015-165554,OFF-PA-10003724,10.9,2,5.3,0
US-2017-130687,FUR-FU-10004053,81,4,34.8,0
US-2016-108777,OFF-BI-10003982,18.7,3,-14.3,0.7
CA-2017-115322,OFF-AR-10004456,43.9,3,12.7,0
CA-2015-106257,FUR-TA-10002530,241.6,2,-15.1,0.2
CA-2016-133613,TEC-PH-10004539,567,3,153.1,0
US-2015-130491,OFF-FA-10000134,5.8,1,1.8,0
CA-2017-112515,OFF-BI-10000829,10.8,3,3.5,0.2
CA-2017-148355,OFF-BI-10000201,12.3,5,6.2,0
CA-2017-132738,OFF-EN-10001141,8.8,1,3.2,0.2
CA-2015-121720,FUR-FU-10003464,48.7,3,7.3,0.2
CA-2016-134208,TEC-MA-10004458,396,4,190.1,0
US-2015-115238,FUR-FU-10001025,24.3,5,10.4,0
CA-2014-163867,OFF-ST-10000877,132.7,3,10,0.2
CA-2017-161340,OFF-PA-10002464,13.9,3,5,0.2
CA-2015-145394,TEC-PH-10001051,240,3,27,0.2
CA-2015-116260,OFF-AR-10003732,11.1,4,2.9,0
CA-2015-165799,FUR-CH-10001482,117.9,1,1.3,0.1
CA-2015-165050,TEC-PH-10001336,773.9,6,224.4,0
CA-2017-121503,TEC-MA-10003674,597.1,3,49.8,0.4
CA-2016-100944,FUR-CH-10000988,563.2,5,56.3,0.2
CA-2014-166954,FUR-FU-10003708,303.3,5,63.7,0
US-2017-119816,FUR-FU-10004848,103.5,5,-77.6,0.6
CA-2014-140165,OFF-FA-10002815,7.1,2,2.4,0.2
US-2016-162859,OFF-BI-10004519,398.4,3,124.5,0.2
CA-2016-163328,OFF-PA-10000176,15.2,1,5.3,0.2
CA-2017-104640,TEC-PH-10002200,430.9,2,125,0
US-2017-153948,OFF-PA-10000157,59.9,3,28.2,0
US-2017-132444,OFF-FA-10000611,3,2,1.4,0
CA-2016-134348,OFF-BI-10003727,6.3,5,-4.6,0.7
CA-2015-135545,OFF-BI-10001078,25.8,6,9.4,0.2
CA-2016-136126,OFF-PA-10004327,191.6,4,92,0
CA-2016-139157,FUR-TA-10003238,330.6,1,-115.7,0.4
US-2016-135209,OFF-PA-10002986,37.4,7,13.1,0.2
US-2017-147886,TEC-MA-10004679,532.7,2,53.3,0.2
CA-2015-167745,OFF-AR-10003602,11.7,2,5.5,0
CA-2014-129168,OFF-PA-10001639,15.6,3,5.4,0.2
CA-2016-102127,TEC-AC-10002018,21,3,9,0
CA-2017-117128,OFF-LA-10000248,11.1,3,5.2,0
CA-2016-121034,OFF-FA-10000585,11.2,4,3.6,0.2
CA-2016-101329,OFF-AR-10000614,32.1,9,8.4,0
CA-2015-125416,TEC-AC-10001552,447.9,9,49.3,0
CA-2015-119627,TEC-AC-10002217,30.1,2,-5.3,0.2
CA-2017-129378,FUR-CH-10000553,108.6,4,9.5,0.2
CA-2016-158694,OFF-PA-10002421,67.7,3,32.5,0
US-2016-126844,FUR-FU-10004909,51.7,8,-32.3,0.6
US-2017-111241,OFF-BI-10002867,239.1,5,77.7,0.2
CA-2015-163762,OFF-AR-10001915,29.8,3,12.5,0
US-2015-164357,OFF-AR-10001177,13.1,5,1.5,0.2
CA-2016-105585,OFF-PA-10003625,154.9,5,69.7,0
CA-2015-140718,TEC-PH-10003505,74.2,1,8.4,0.2
CA-2016-149762,OFF-AR-10001662,21.9,8,5.9,0
CA-2014-167164,OFF-ST-10000107,55.5,2,10,0
CA-2014-155264,OFF-BI-10003196,3,1,1.1,0.2
CA-2015-127509,FUR-TA-10002855,1024.4,7,215.1,0
US-2014-157847,OFF-PA-10001593,33.5,7,10.5,0.2
CA-2016-101385,OFF-AR-10004441,16.6,4,7,0
CA-2017-109211,OFF-EN-10001532,17,1,8.5,0
CA-2017-117667,TEC-AC-10000580,256,4,-28.8,0.2
CA-2015-140144,FUR-FU-10002253,257.6,6,100.5,0
CA-2016-145982,FUR-TA-10001307,244.6,1,21,0.3
CA-2016-105494,OFF-ST-10002205,155.8,7,42.1,0
CA-2015-112452,OFF-AP-10003849,644.1,2,107.3,0.1
CA-2017-148810,OFF-LA-10004689,13.9,6,4.7,0.2
CA-2017-101581,FUR-TA-10002607,177.2,5,-120.5,0.5
CA-2017-147753,OFF-LA-10003537,25.1,2,11.8,0
CA-2014-133592,FUR-CH-10004218,605.9,6,151.5,0
CA-2016-159373,FUR-TA-10004619,557.6,5,0,0.3
CA-2014-116834,TEC-AC-10002942,345,5,58.7,0
US-2017-106663,FUR-FU-10002759,24,3,-14.4,0.6
CA-2017-136448,OFF-BI-10001359,538.2,2,-412.6,0.7
CA-2017-142643,FUR-FU-10000087,22.7,1,9.3,0
CA-2017-154410,OFF-ST-10002743,909.1,8,9.1,0
CA-2014-126361,OFF-AP-10003590,1089.8,3,305.1,0
CA-2014-103702,OFF-BI-10002429,63.9,7,-46.9,0.7
CA-2017-167094,FUR-CH-10000155,478.5,2,47.8,0.2
CA-2016-118101,OFF-ST-10001837,171,4,44.5,0
CA-2016-131737,OFF-AP-10002945,902,3,297.6,0
US-2015-116981,OFF-AP-10000595,13.1,3,3.4,0
US-2017-118157,OFF-EN-10004459,15.3,2,7.5,0
US-2015-164448,OFF-LA-10003510,427.4,14,196.6,0
US-2017-128118,OFF-BI-10000216,11.7,3,-7.8,0.7
US-2016-124163,FUR-CH-10004218,202,2,50.5,0
CA-2016-102134,FUR-FU-10003724,16.7,2,4.4,0
CA-2016-169887,OFF-PA-10003001,6.7,1,3.2,0
CA-2015-137113,FUR-CH-10001215,2003.9,5,125.2,0.2
CA-2015-103135,FUR-FU-10001487,20.9,3,6.1,0
CA-2014-141726,OFF-PA-10000418,104.9,1,50.3,0
CA-2016-114727,FUR-CH-10002331,854.4,3,10.7,0.2
CA-2015-102015,OFF-AR-10004685,9.3,2,3.1,0
US-2016-110156,OFF-BI-10003676,10.8,5,-17.2,0.8
CA-2016-133144,OFF-PA-10004971,17.3,3,8.5,0
US-2014-159926,FUR-FU-10001473,60.3,3,5.3,0.2
CA-2015-110632,OFF-ST-10001291,33.8,2,9.1,0
CA-2017-103968,FUR-FU-10003394,629.6,9,107,0
CA-2017-142391,FUR-FU-10002759,199.8,10,71.9,0
US-2015-124219,OFF-BI-10002215,28.4,4,13.1,0
CA-2015-156566,TEC-PH-10001817,572.8,2,50.1,0.2
CA-2016-142097,OFF-AP-10000696,43.3,3,14.3,0
CA-2017-139080,TEC-PH-10004100,86.4,6,8.6,0.2
US-2015-122910,TEC-PH-10000441,201.6,2,20.2,0.2
CA-2017-139787,OFF-AR-10002445,35.4,5,13.5,0
CA-2017-157931,OFF-PA-10000474,106.3,3,50,0
CA-2016-149111,FUR-FU-10000206,18.6,8,6.3,0.2
CA-2016-150483,FUR-CH-10000422,191.1,3,-38.2,0.3
US-2017-109316,TEC-PH-10000307,17.5,2,-3.5,0.2
CA-2017-131653,OFF-LA-10001045,5.2,2,2.4,0
CA-2017-105620,FUR-FU-10004963,21,3,5.8,0.2
CA-2017-148404,TEC-PH-10004447,222.4,2,16.7,0.2
CA-2014-108189,TEC-PH-10001557,230.4,3,20.2,0.2
US-2016-111290,OFF-PA-10002262,32.4,5,15.6,0
CA-2017-109183,TEC-MA-10001856,649,2,-272.6,0.5
CA-2015-109575,OFF-ST-10004123,636.9,7,0,0
US-2017-119816,OFF-ST-10000918,8.7,1,0.7,0.2
CA-2017-113670,FUR-TA-10001705,510.2,3,6.4,0.2
CA-2014-130428,FUR-CH-10002965,1125.5,7,98.5,0.2
CA-2016-126004,OFF-ST-10001418,182.9,3,3.7,0
CA-2017-132521,OFF-BI-10000404,6.9,1,2.3,0.2
CA-2015-115938,FUR-CH-10003199,332.9,3,79.9,0
US-2017-111024,OFF-PA-10002246,31,6,11.2,0.2
CA-2014-113383,OFF-AP-10004532,81.9,4,22.1,0
CA-2015-109470,OFF-BI-10000977,364.8,12,167.8,0
CA-2015-162887,FUR-CH-10000595,715.2,3,178.8,0
CA-2015-109575,TEC-PH-10000895,1259.9,7,327.6,0
CA-2016-117583,OFF-AR-10000658,34.7,3,9.7,0
CA-2016-156503,OFF-SU-10000946,12.8,2,1.4,0.2
CA-2016-143805,OFF-AP-10002945,2104.6,7,694.5,0
CA-2014-164469,OFF-AR-10003478,71.6,11,17.9,0.2
CA-2016-130911,OFF-AR-10000475,18.7,2,1.6,0.2
CA-2017-123246,OFF-AR-10001770,10.6,4,2.8,0
CA-2017-102736,TEC-AC-10004568,89.6,4,-1.1,0.2
CA-2014-143210,TEC-PH-10004434,271.9,2,78.9,0
CA-2017-104731,OFF-AR-10003727,101.9,6,29.6,0
CA-2016-124485,OFF-PA-10004971,11.6,2,5.7,0
CA-2014-100762,OFF-AR-10000380,151.9,4,45.6,0
CA-2015-105312,OFF-BI-10002049,4.4,3,-3.5,0.7
CA-2015-149566,OFF-LA-10000452,12.6,4,6,0
CA-2017-132199,OFF-FA-10002280,8,2,2.8,0.2
US-2017-168802,OFF-BI-10002393,18.4,4,6,0.2
US-2014-138758,FUR-FU-10003039,69,2,12.1,0.2
CA-2014-169019,TEC-AC-10002076,431.1,9,-26.9,0.2
CA-2016-114482,OFF-PA-10003845,40.5,7,19.8,0
CA-2017-128783,FUR-FU-10003623,135.3,5,37.9,0
CA-2014-138317,TEC-MA-10004521,207,3,-172.5,0.7
CA-2017-155936,OFF-BI-10002432,3,3,-5,0.8
US-2015-139759,OFF-AP-10002765,106,4,29.7,0
CA-2017-125290,OFF-AR-10001216,13.9,5,3.6,0
CA-2016-116722,FUR-FU-10001934,42,2,10.9,0
CA-2014-140396,OFF-EN-10002592,34.7,3,17.4,0
CA-2016-161361,OFF-BI-10002215,17,3,5.5,0.2
CA-2016-159912,FUR-TA-10004152,241.9,4,-56.4,0.4
CA-2015-164441,OFF-BI-10001922,52.3,11,17.6,0.2
US-2016-150567,OFF-BI-10001757,3,2,-2.2,0.7
CA-2015-102855,OFF-AR-10002467,23.8,8,6.4,0
